标注人_0,标注人_1,appid,序号,url,title,desc,0_场景,1_场景,0_行业,1_行业
tml,ljh,dbdbd25b-e1f4-4654-b498-27bc426feb00,1480,http://www.rabbitpre.com/m/AjA3m2A,8月21日金沙时代广场约定你,（集赞有礼品送）卓品家装联盟8.21相约恩平金沙时代广场！,产品推广,封禁,家装建材,无行业
tml,ljh,f4b1fca7-b723-483d-b1fa-9c25b3a44e2a,1481,http://www.rabbitpre.com/m/raIJVbH,中国人寿新春邀请函,中国人寿诚邀您的光临！,产品推广,产品推广,保险,保险
tml,ljh,b7b15886-8574-4837-a722-c30b5f5ef363,1482,http://www.rabbitpre.com/m/vaIjAfN,水木年华《一生有你》电影音乐宣讲会-昆明站,期待各位小伙伴的参与！,明星见面会,讲座,其它社会服务,音乐
tml,ljh,706bf6e9-c12e-43ca-9edd-148fa2c24e57,1483,http://www.rabbitpre.com/m/Yzimiem,大风车早教过渡班招生啦！你转我就送55度恒温保温杯！,大风车过渡班招生啦！,产品推广,产品推广,学校教育,特长或素质培训
tml,ljh,a81d5e92-6555-40a7-9caf-9b92e85c7a38,1484,http://www.rabbitpre.com/m/yyM7jix,中国食品餐饮博览会,一场美食之旅，一次商机之遇，中国食餐会就等您来！,行业展会,行业展会,餐饮,餐饮;食品
tml,ljh,3e4b11e3-2f87-47c2-b8cc-5452d4272162,1485,http://www.rabbitpre.com/m/Uvqq63r,中铁一局城轨这一年,,政府事务,团队展示/团建,交通,交通
tml,ljh,7047795f-d1bc-434c-ab45-0a62b13f990e,1486,http://www.rabbitpre.com/m/QnMr6v8,丰城精品店开业庆典盛大举行,神帆金色年代丰城精品店超值开业大酬宾~,开业,开业;产品推广,保健按摩,保健按摩
tml,ljh,7a9e92c2-06d8-428e-81af-169005a0235a,1487,http://www.rabbitpre.com/m/bUBuEBYZh,国威安徽展财富峰会于4月22日下午隆重召开!国威展位：特C,4月22日下午3:00，届时召开国威雷霆计划财富峰会，邀请您拔冗光临，共启财富盛宴！,行业展会,招商,理财,非机动车
tml,ljh,7f6c1c17-4963-4110-8be2-fb566a3a4b92,1488,http://www.rabbitpre.com/m/FJBYBuEf5,牛逼人生 纯属意外 | 招人啦！,意公子一直想勾搭个牛人来意外！,招聘,招聘,自媒体,影视
tml,ljh,79909398-3901-483c-ac99-df133cc84771,1489,http://www.rabbitpre.com/m/v6eqMeiNA,璀璨新店开业起航招聘榜,广州市新塘凤绫中国风文化艺术坊璀璨新店开业起航招聘榜,招聘,招聘,艺术品古董,摄影
tml,ljh,05abda36-d612-40ec-995e-72bf3b710d02,1490,http://www.rabbitpre.com/m/bEZfAj9,山东荣昌育种5000头扩繁场开放日邀请函,滨州市华辰种猪育种有限公司欢迎您！,产品推广,产品推广,农业,农业
tml,ljh,8dcf1cc6-916d-4a4b-bec9-0f2871f057b9,1491,http://www.rabbitpre.com/m/iiEBV3r,桑姜感冒片,,产品推广,产品推广,医药用品,医药用品
tml,ljh,8c0709cc-f8f0-4c0d-947e-8957ed75c182,1492,http://www.rabbitpre.com/m/fURAYnryL,吹鸡喇！组团挑战凯德荧光运动会！,湛江最刺激的荧光运动会吹鸡喇，你还等什么！,体育竞赛,体育竞赛,其它社会服务,无行业
tml,ljh,2cce314b-a2ac-4f77-8a5a-65311648c1c9,1493,http://www.rabbitpre.com/m/77jQZvo,5月8日走进吉林市围城惠战火拼到底,购卡保值，立享3大特权  99元爆款 嗨爆全场,产品推广,产品推广,家庭消费品,家具;家装建材
tml,ljh,12be14f3-f744-4d9a-a148-68e82589dc2e,1494,http://www.rabbitpre.com/m/vy7A27AYf,ZOONO（祖诺）长效抗菌,新西兰ZOONO（祖诺），全新第9代长效抗菌技术，无味、安全、长效,产品推广,产品推广,医药用品,医药用品
tml,ljh,1f6a88b7-7f00-4daa-a9a8-16451949e236,1495,http://www.rabbitpre.com/m/FJRIBua6N,抗洪抢险  全力以赴,,心灵鸡汤,政府事务,无行业,政府综合服务
tml,ljh,20918a5a-c4d8-48d8-817a-b81ef02e95be,1496,http://www.rabbitpre.com/m/URAm7QIRl,丰镇萬人商厦盛大开业全体员工恭候您的光临！,,开业,开业;产品推广,购物中心,购物中心
tml,ljh,4cd2a0e1-274d-4582-911f-24ccf39b8a07,1497,http://www.rabbitpre.com/m/aUvMuaUR8,学会说德语，只需2小时！德语名师李胤奇免费公开课来啦！,连续2天，发音入门班+A1语法串讲！,产品推广,讲座;产品推广,特长或素质培训,特长或素质培训
tml,ljh,1f4eb1c4-4a97-4f0e-abd9-d59a55566ee8,1498,http://www.rabbitpre.com/m/jqU7fqE,金色家园网（郑州）招聘,给梦想一个机会！快来加入我们！,招聘,招聘,内容平台,实业平台
tml,ljh,94a4af1b-b2ce-4aab-a47b-40b0a8a27c14,1499,http://www.rabbitpre.com/m/RYJRuaURg,荷颜堂圣诞大派送,,产品推广,产品推广,美妆,护肤
tml,ljh,fbfbe335-6993-42da-b5d4-f7d9e5ec6f94,1500,http://www.rabbitpre.com/m/rAfQ7by,千仞岗秋羽上新 | 温暖羽你同行,降温啦！千仞岗羽绒服让您轻松抵御寒流！,产品推广,产品推广,服装,服装
zz,ljh,6843c1ff-72f0-4110-a208-4ac720c4309b,201,http://www.rabbitpre.com/m/aqy72jFv1,淘宝屋8月15日至17日阿芙，西藏红花，钟大夫感恩有你同行！,淘宝屋化妆品您身边的护肤专家！地址： 上来桥菜市场田垟路1-3号  电话：13868435702,产品推广,产品推广,护肤,面部护理
zz,ljh,75011451-5d2f-4afe-92a2-4ff119744bc1,202,http://www.rabbitpre.com/m/a6Yv6QAA1,广东省医疗机构医用耗材交易办法研讨会邀请函,2016-07-20 00:00:00,产品推广,行业论坛,其他生活服务,医疗
zz,ljh,c63c727a-dec9-48b1-b072-4560cfa13071,203,http://www.rabbitpre.com/m/UrEnUz4,本末未休闲餐厅抽iphone7,本末未双节抽iphone7邀请,产品推广,产品推广,餐饮,餐饮
zz,ljh,761f63ba-27e7-4153-be10-b6881e788dba,204,http://www.rabbitpre.com/m/VvYn6zk,斐妮丝公司介绍,斐妮丝您专属的美体专家,产品推广,产品推广,服装,服装
zz,ljh,2d0855ed-8dcc-4993-8026-8d8823d81464,205,http://www.rabbitpre.com/m/UZfYB3V,2016，我们结婚吧！,用心来帮你实现你的梦想婚礼，创意婚礼秀、海外蜜月大奖，定制家具...2016年，你的婚礼将与众不同！,产品推广,产品推广,婚庆,婚庆;酒店
zz,ljh,c79ad0ec-c8af-4f5c-b254-2ce2b69dab1c,206,http://www.rabbitpre.com/m/zqERb2R,金猴送福贺新春，田园碑廓再起航！,岚山区碑廓镇2016年新春祝福,政府事务,节日祝福;政府事务,,政府综合服务
zz,ljh,fb5ea0df-9b57-425e-a794-9c5884495a58,207,http://www.rabbitpre.com/m/uYjuUrL,皇族N团.正规兼职平台,正规兼职平台您值得拥有，N团期待着你的加入！,null,封禁,,无行业
zz,ljh,bdd7aa62-389b-47a1-b6db-47040fdfbd23,208,http://www.rabbitpre.com/m/6JBVJrm,隆华池温泉商务休闲酒店,古典与现代的完美融合，是家庭聚会、团体活动、商务洽谈、高雅人士和减压人群休闲娱乐场所。,产品推广,招聘,酒店,酒店
zz,ljh,23a904e1-c43f-4654-a72a-f89dec746bcf,209,http://www.rabbitpre.com/m/Jv2Ariu,扣车咋返款？,扣车返款过程是什么？,事务性通知/科普,事务性通知/科普,实业平台,无行业
zz,ljh,02685634-8eeb-479f-845c-17de36d67953,210,http://www.rabbitpre.com/m/Reaq62VBj,手穴保健操,活动发布,事务性通知/科普,事务性通知/科普,医疗,无行业
zz,ljh,ec100891-cf97-42d0-8da1-97265dc4ae84,211,http://www.rabbitpre.com/m/J3FRYfUfL,揭秘：古代HR殉职之迷,人事三国第一回：曹孟德挥泪斩吏官，诸葛亮智用人事无忧,产品推广,产品推广,工具软件,工具软件
zz,ljh,70917a44-eb68-4ae7-b902-e02baa58d15f,212,http://www.rabbitpre.com/m/ZfEJBuEvt,大手牵小手,大手牵小手关注燃气安全,事务性通知/科普,公益,能源,无行业
zz,ljh,3088e73b-ff30-41dc-84b9-6cc1e256d31a,213,http://www.rabbitpre.com/m/qyj7uEBIk,株洲顶级养生俱乐部-尚水艺   预约：17770911666,不一样的享受，不一样的人生，致品味不凡的你,产品推广,产品推广,保健按摩,保健按摩
zz,ljh,f9e1dfce-87b0-4209-bdb2-05e219c3a549,214,http://www.rabbitpre.com/m/AYfUJfE3v,天象大健康一起来 玩~大~的~,天象网8月18日盛大开业，开业抢礼包，加入股东会员，分享亿积金,开业,开业;产品推广,保健品/OTC,保健品/OTC
zz,ljh,44216f49-8b9f-4e6d-bb3a-e8e30d9ff170,215,http://www.rabbitpre.com/m/ui2immM,蝌蚪生态空间启动仪式邀请函,蝌蚪生态空间启动仪式邀请您来参加~~~,产品推广,开业,商业地产,商业地产
zz,ljh,8cf04d41-52e3-4389-84f8-a025df79f2f1,216,http://www.rabbitpre.com/m/Z7rmiaW,标准、规范、有序---------威海荣成二十五站,中国石化威海石油分公司荣成二十五站，是一座油品5000吨站，非油品百万元店。,产品推广,团队展示/团建,能源,能源
zz,ljh,58a52674-14d3-4e58-b970-e3fe98440fd6,217,http://www.rabbitpre.com/m/BYZReaa6a,我是第{{count}}位参加此次点击的用户,"道喜邀请函：冬季采暖+夏季空调+四季热水=一机解决,体验中心诚邀您的光临！",产品推广,招商,材料,家电
zz,ljh,da13657f-ad3c-4f41-a77e-b179877cdacf,218,http://www.rabbitpre.com/m/vUZZfai72,西安弘辰·慧算账，互联网财税服务领导者！,创新引领代理记账新模式，为中小微企业健康发展保驾护航！,产品推广,产品推广,工具软件,工具软件
zz,ljh,7afb1f11-4cd3-41c9-b94b-21a2c3a9ce65,219,http://www.rabbitpre.com/m/eaybMAYJf,“两个加强、两个遏制”回头看,华泰人寿江苏分公司学习资料之合规测试题,其他,事务性通知/科普,保险,保险
zz,ljh,9ab31f5f-75ee-49ad-b35f-67f13aba907f,220,http://www.rabbitpre.com/m/Ebryaes,营销百日会战，剑指半壁江山！,,null,团队展示/团建,,家电
zz,ljh,6da1de1e-c1d3-443a-93e9-5601306e0d5a,221,http://www.rabbitpre.com/m/faibUfiz8,2016安杰洛·洛福雷塞国际声乐比赛/大师班,2016安杰洛·洛福雷塞国际声乐比赛/大师班（意大利. 米兰）,艺术竞赛,产品推广;艺术竞赛,,音乐;特长或素质培训
zz,ljh,1ee1ba24-64ab-4d23-8dc2-4bc88f0e5c90,222,http://www.rabbitpre.com/m/AY37AYRI5,LP64 “心连心”公益活动,LP64 “心连心”公益活动,公益,公益,,政府综合服务
zz,ljh,79b52445-ce43-4fc3-82b1-4da406f71d2f,223,http://www.rabbitpre.com/m/Mzyemat,无挂钩假牙陪你过端午！,粽子不能吃，猪蹄不能啃，这叫过端午吗？NO！无挂钩假牙超强固位，让你在端午大饱口福！,产品推广,产品推广,医疗,医疗
zz,ljh,d2d11b0a-0e68-4385-a53b-d4d6d4a3c89d,224,http://www.rabbitpre.com/m/aU7FVzL,2016年全保会会议通知,阳光保险集团2016年全国工作会议会议通知,公司会议,公司会议,保险,保险
zz,ljh,ef729d61-4952-41b5-a1b4-e251b42e00d1,225,http://www.rabbitpre.com/m/VzMZ32a,CCTV精彩视界12月11日首播《安全到达——李东流》,敬请收看CCTV发现之旅频道《精彩视界》12月11日（星期五）16:30—17:00播出的《安全到达——李东流》。,产品推广,产品推广,机械制造,影视
zz,ljh,1607e14c-82ce-4f19-a043-262be9e8957f,226,http://www.rabbitpre.com/m/jEjM7rp,一首《一网情深》心中有爱，世界才美好！,唯美意境 欣赏音乐 美文 微场景,心灵鸡汤,心灵鸡汤,,无行业
zz,ljh,01ff2437-4c49-4050-b633-78911963ff14,227,http://www.rabbitpre.com/m/JJBAQuM2Z,阳帆舞蹈培训中心,阳帆舞蹈是一家专业的舞蹈培训机构，在丰富的课程学习中，能让您的宝贝灵活的掌握舞蹈，快乐自信的展示自我,产品推广,产品推广,特长或素质培训,特长或素质培训
zz,ljh,c43b9c8b-40cd-418f-ab19-6b0e6bf64e04,228,http://www.rabbitpre.com/m/UnFnzjzVg,蚝之味,蚝之味，烤滋味。 烧烤+啤酒 梅州人的生活方式之一,产品推广,产品推广,餐饮,餐饮
zz,ljh,7ded8435-78e7-434d-a1c9-c9e68c33d09e,229,http://www.rabbitpre.com/m/3MNnEvi,百度外卖企业招聘,招聘外卖人才，提供发展空间，成功全靠努力，配送美好未来！,招聘,招聘,内容平台,实业平台
zz,ljh,40a51277-895a-4fa3-a90f-a21b0971895e,230,http://www.rabbitpre.com/m/RuM2jbMY,♬شامال- مۇزىكىلىق ئالبوم ♬,,外文作品,外文作品,,无行业
zz,ljh,9b9529d2-2e88-4477-824f-9b5cfe5252e3,231,http://www.rabbitpre.com/m/iFJZZ3V3W,无影灯下的爱,合阳县医院外二科,团队展示/团建,团队展示/团建,医疗,医疗
zz,ljh,a6439c46-f5cf-49e5-8025-f0b10f71839e,232,http://www.rabbitpre.com/m/77nEjmq,兴盛路项目介绍,不是哪里的夜晚，都可以叫做夜生活。,产品推广,产品推广,商业地产,商业地产
zz,ljh,fbd8a99d-b2c3-4a51-a81e-9d74d85e926d,233,http://www.rabbitpre.com/m/ri7mNI3bu,柴湖佳乐美超市出大事了？？？？？？,你听说了吗？柴湖佳乐美购物广场出大事了 详情猛戳进入.........,产品推广,产品推广,购物中心,零售渠道
zz,ljh,178bbb67-f89a-40aa-aede-1a632f74fc7c,234,http://www.rabbitpre.com/m/U7nuUrf,好家居建材联盟,十大品牌五一大型活动—超级家装秀！！保价全年！,产品推广,产品推广,家装建材,家具;家装建材
zz,ljh,5fb65c5c-33a4-4153-8baf-8358c9c2fa38,235,http://www.rabbitpre.com/m/Jvay7QQIM,索菲亚全屋定制《开门红》,索菲亚全屋定制《开门红》新年送礼了,产品推广,产品推广,家装建材,家具
zz,ljh,d298772d-43ec-4d04-afed-2c570db2336e,236,http://www.rabbitpre.com/m/ray7uyjNi,领可：任务 笔记 聊天 文件,伟大的项目只能由伟大的团队完成。用最好的协作工具武装您的团队,产品推广,产品推广,工具软件,工具软件
zz,ljh,f7b4f4f0-3661-4e71-bbe5-3add2350ce36,237,http://www.rabbitpre.com/m/UJRV73F,岳阳汽车玻璃修复/大灯翻新/铝车身修复,汽车玻璃修复/大灯翻新/铝车身修复，收藏转发享受维修8折优惠！,产品推广,产品推广,汽车服务,汽车服务
zz,ljh,873d988d-9030-4bfa-9ff1-5c792a6cec79,238,http://www.rabbitpre.com/m/jeAvial,魅力绽放-2016生态磨毛大版花专场,魅力绽放-2016生态磨毛大版花专场,产品推广,产品推广,家纺,家纺
zz,ljh,2647b1c1-8b90-4f7d-a5e1-d083d01dc65c,239,http://www.rabbitpre.com/m/RzmqQjp,长春首届卡思摩进口地板大型品鉴会,长春首届卡思摩进口地板大型品鉴会，主办方：卡思摩国际地材中心/26家国外制造商,行业展会,行业展会,家装建材,家装建材
zz,ljh,823ad985-75bc-4983-98e1-2f1d0d19f106,240,http://www.rabbitpre.com/m/uURI3VnVg,寻找发光的你,格莱美（香港）控股集团上海运营总部招兵买马啦~~~,招聘,招聘,婚庆,婚庆
zz,ljh,f6c91634-1545-4825-954f-8d3d09c94154,241,http://www.rabbitpre.com/m/jjri72zb4,银泰百货大红门店—7.16-7.17爆品节,银泰百货大红门店—7.16-7.17爆品节,产品推广,产品推广,购物中心,购物中心
zz,ljh,c7aab56d-734e-4a88-81bd-d1c30f12e2ca,242,http://www.rabbitpre.com/m/yNYfEJRIm,结婚邀请函晒幸福爱情,李耀霖 ·  郭银霞  新婚庆典邀请函,结婚邀请,婚礼邀请,,无行业
zz,ljh,0b907f13-8e4b-48cb-bfee-080fb66cc64c,243,http://www.rabbitpre.com/m/aeeuuiO,镇江飞驰2016亚洲生鲜配送展邀请函,镇江飞驰2016亚洲生鲜配送展邀请函,行业展会,行业展会,机械制造,物流;生鲜水果;汽车
zz,ljh,f8b90ac1-df97-4a49-b987-658c182eebcf,244,http://www.rabbitpre.com/m/rUf6eMQmF,我是第{{count}}位向仙姑献花，请仙姑赐福的人,,心灵鸡汤,产品推广,,旅游
zz,ljh,52e346f1-499f-4f40-ac25-b12c017dc5be,245,http://www.rabbitpre.com/m/uqe6jqI,邂逅最美东湖醉仙印象,醉仙印象。【醉仙客栈】位于阳春市东湖明珠花园前，东湖边，尤如乡间别墅，闹市净土！,产品推广,产品推广,酒店,酒店
zz,ljh,1ddcd92c-ddc2-4473-818c-6f2786322881,246,http://www.rabbitpre.com/m/MRJNzai,花串串人民路店7月16日盛大开业，敬请期待！,花串串人民路店7月16日盛大开业，敬请期待！,开业,产品推广,餐饮,餐饮
zz,ljh,06b472c5-150c-4806-b5e1-66119cf0241f,247,http://www.rabbitpre.com/m/FZJvMuaUG,WE MORE“造梦计划”,一款牛逼的金融理财资讯APP需要你的智慧！这季青春，让我们一起造梦！,产品推广,招聘,理财,工具软件
zz,ljh,c61e1217-8b32-4476-9f3c-c59879cfa450,248,http://www.rabbitpre.com/m/fEfqUZvEk,一首来自抗洪前线的诗,《今年，我18岁》是中部战区陆军某舟桥旅副旅长吴广在抗洪前线所作的一首诗。,公益,心灵鸡汤,,无行业
zz,ljh,c8757690-8b51-4d43-9900-bb259b862e9b,249,http://www.rabbitpre.com/m/R2r62V3bW,光华家具五一全城钜惠,光华家具 全城钜惠 撼动五一,产品推广,产品推广,家装建材,家具
zz,ljh,19da77f8-515a-42a0-b129-335f007f382a,250,http://www.rabbitpre.com/m/jEnaeeb,运城鼎磊汽车维修有限公司,公司经营范围有小型高级轿车维修与配件销售，汽车改装，汽车用品，汽车美容装潢等。,产品推广,产品推广,汽车服务,汽车服务
zz,ljh,dad362d5-9dbb-4783-a63a-e7734556d7b0,251,http://www.rabbitpre.com/m/jUNb6vd,第五届中医药现代化国际科技大会 第十二分会 第三轮会议,第五届中医药现代化国际科技大会 第十二分会-中医眼科创新与发展、第二届眼科西部论坛 第三轮会议通知,行业论坛,行业论坛,医疗,医药用品
zz,ljh,675292bd-9d94-4242-bbd6-5533ae8c6854,252,http://www.rabbitpre.com/m/Rziyauz,醉美“尊裕”美食节,五一假期，食在“尊裕”！5天5夜嗨爆全场！美食免费食不停，好礼任性免费抢！！赶紧来吧！！,产品推广,产品推广,餐饮,餐饮
zz,ljh,1b0c986b-7c72-406b-b0fb-0169aa974e71,253,http://www.rabbitpre.com/m/FNJfaiB,全-国-征-集-令,百度，挖掘你身边的好门店！自己为自己代言！ ,艺术竞赛,招募,内容平台,工具软件
zz,ljh,97a7afa8-98ae-47bc-a2fa-6d00fa202f75,254,http://www.rabbitpre.com/m/qaiFZvMer,宜家 · 蚊虫防治方案解决商,宜家围绕家用卫生杀虫和家居香薰、空气净化两大品牌线，精心打造宜家驱蚊系列、杀蟑系列、防蛀系列、香薰系,产品推广,产品推广,材料,常见生活日用(可考虑再细分)
zz,ljh,05eef5e2-9486-438e-8430-1a04346805b6,255,http://www.rabbitpre.com/m/rM2F37eaa,麦啦GPOS宣传片,麦啦GPOS 不仅仅是POS机,产品推广,产品推广,工具软件,非生活消费品
zz,ljh,ecad2d1a-f553-4632-bf7d-ba9e597487cb,256,http://www.rabbitpre.com/m/2NY3VRYRx,聚优福利产品介绍,聚优福利产品介绍,产品推广,产品推广,非生活材料,实业平台
zz,ljh,b0c0705c-efbc-402f-8412-867cd2a68085,257,http://www.rabbitpre.com/m/FJvMQei7G,张家港第一届绿色家装博览会震撼来袭！,让我们相约柏丽酒店。 10月23日，不见不散！,产品推广,行业展会,家装建材,家装建材
zz,ljh,7570856e-4366-4401-abe0-1526f885ec0b,258,http://www.rabbitpre.com/m/Y37m7mF3Q,ئېلىپ كەت--مۇزىكىلىق ئالبۇم,2016-يىللىق ئەڭ يېڭى مۇڭ ناخشا,外文作品,外文作品,,无行业
zz,ljh,f872f4c4-af7d-4495-9605-0a8a9267ed87,259,http://www.rabbitpre.com/m/zNAmFZZnB,聚焦电商招聘,专业模板打造，只为方便大家。,招聘,招聘,工具软件,电商
